Amplitude (LSB) - Signal,Time (us)
-9759,7.808594
-9328,7.809570
-8750,7.810547
-8228,7.811523
-7709,7.812500
-7031,7.813477
-6461,7.814453
-5675,7.815430
-5009,7.816406
-4271,7.817383
-3561,7.818359
-2836,7.819336
-2086,7.820312
-1376,7.821289
-0618,7.822266
00156,7.823242
00794,7.824219
01847,7.825195
02513,7.826172
03099,7.827148
03841,7.828125
04710,7.829102
05364,7.830078
05938,7.831055
06664,7.832031
07199,7.833008
07789,7.833984
08483,7.834961
09089,7.835938
09428,7.836914
09927,7.837891
10421,7.838867
10884,7.839844
11179,7.840820
11462,7.841797
11737,7.842773
12008,7.843750
12152,7.844727
12295,7.845703
12423,7.846680
12463,7.847656
12471,7.848633
12447,7.849609
12319,7.850586
12104,7.851562
11921,7.852539
11737,7.853516
11442,7.854492
11107,7.855469
10756,7.856445
10357,7.857422
09907,7.858398
09360,7.859375
08830,7.860352
08267,7.861328
07733,7.862305
07127,7.863281
06425,7.864258
05855,7.865234
05129,7.866211
04415,7.867188
03649,7.868164
02987,7.869141
02221,7.870117
01376,7.871094
00650,7.872070
-0171,7.873047
-0865,7.874023
-1663,7.875000
-2341,7.875977
-3139,7.876953
-3924,7.877930
-4618,7.878906
-5228,7.879883
-5974,7.880859
-6692,7.881836
-7374,7.882812
-7948,7.883789
-8567,7.884766
-9117,7.885742
-9592,7.886719
-10062,7.887695
-10477,7.888672
-10872,7.889648
-11211,7.890625
-11637,7.891602
-11809,7.892578
-12104,7.893555
-12256,7.894531
-12439,7.895508
-12511,7.896484
-12535,7.897461
-12583,7.898438
-12499,7.899414
-12455,7.900391
-12280,7.901367
-12144,7.902344
-11913,7.903320
-11598,7.904297
-11235,7.905273
-10884,7.906250
-10493,7.907227
-10062,7.908203
-9695,7.909180
-9065,7.910156
-8515,7.911133
-8020,7.912109
-7338,7.913086
-6672,7.914062
-6074,7.915039
-5432,7.916016
-4782,7.916992
-4052,7.917969
-3362,7.918945
-2532,7.919922
-1799,7.920898
-1073,7.921875
-0331,7.922852
00483,7.923828
01208,7.924805
02038,7.925781
02764,7.926758
03534,7.927734
04231,7.928711
05037,7.929688
05643,7.930664
06273,7.931641
06967,7.932617
07661,7.933594
08164,7.934570
08698,7.935547
09272,7.936523
09743,7.937500
10190,7.938477
10624,7.939453
11011,7.940430
11338,7.941406
11594,7.942383
11861,7.943359
12064,7.944336
12224,7.945312
12311,7.946289
12343,7.947266
12359,7.948242
12391,7.949219
12335,7.950195
12176,7.951172
11992,7.952148
11801,7.953125
11450,7.954102
11175,7.955078
10836,7.956055
10429,7.957031
09966,7.958008
09584,7.958984
09121,7.959961
08563,7.960938
07944,7.961914
07366,7.962891
06760,7.963867
06114,7.964844
05388,7.965820
04710,7.966797
03980,7.967773
03187,7.968750
02505,7.969727
01783,7.970703
01033,7.971680
00219,7.972656
-0443,7.973633
-1280,7.974609
-2106,7.975586
-2995,7.976562
-3514,7.977539
-4239,7.978516
-5037,7.979492
-5663,7.980469
-6361,7.981445
-7007,7.982422
-7653,7.983398
-8259,7.984375
-8802,7.985352
-9360,7.986328
-9871,7.987305
-10317,7.988281
-10724,7.989258
-11071,7.990234
-11394,7.991211
-11665,7.992188
-11957,7.993164
-12224,7.994141
-12375,7.995117
-12455,7.996094
-12535,7.997070
-12631,7.998047
-12551,7.999023
