Amplitude (LSB) - Signal,Time (us)
23275,2.418457
23171,2.418945
22011,2.419434
21676,2.419922
20998,2.420410
20056,2.420898
19586,2.421387
19067,2.421875
17691,2.422363
17703,2.422852
16659,2.423340
15303,2.423828
15542,2.424316
13851,2.424805
13316,2.425293
12814,2.425781
11227,2.426270
10940,2.426758
09783,2.427246
08810,2.427734
08028,2.428223
07123,2.428711
05807,2.429199
05356,2.429688
04048,2.430176
02911,2.430664
02684,2.431152
00722,2.431641
00451,2.432129
-0574,2.432617
-1910,2.433105
-2397,2.433594
-3613,2.434082
-4407,2.434570
-5244,2.435059
-6206,2.435547
-7175,2.436035
-7821,2.436523
-8969,2.437012
-9727,2.437500
-10277,2.437988
-11853,2.438477
-12144,2.438965
-13181,2.439453
-14298,2.439941
-14728,2.440430
-15897,2.440918
-16635,2.441406
-17516,2.441895
-18194,2.442383
-19291,2.442871
-19713,2.443359
-20663,2.443848
-21373,2.444336
-21636,2.444824
-22984,2.445312
-23020,2.445801
-23781,2.446289
-24627,2.446777
-24802,2.447266
-25472,2.447754
-26047,2.448242
-26406,2.448730
-26717,2.449219
-27403,2.449707
-27379,2.450195
-28128,2.450684
-28515,2.451172
-28519,2.451660
-29437,2.452148
-29241,2.452637
-29652,2.453125
-30194,2.453613
-30015,2.454102
-30322,2.454590
-30749,2.455078
-30466,2.455566
-30733,2.456055
-30537,2.456543
-30482,2.457031
-31096,2.457520
-30773,2.458008
-30370,2.458496
-30964,2.458984
-30298,2.459473
-30370,2.459961
-30489,2.460449
-29748,2.460938
-29796,2.461426
-29859,2.461914
-29014,2.462402
-29225,2.462891
-28926,2.463379
-27977,2.463867
-28424,2.464355
-27450,2.464844
-26900,2.465332
-27040,2.465820
-25712,2.466309
-25616,2.466797
-25189,2.467285
-24069,2.467773
-23973,2.468262
-23391,2.468750
-22130,2.469238
-22202,2.469727
-21197,2.470215
-20128,2.470703
-20240,2.471191
-18669,2.471680
-18433,2.472168
-17927,2.472656
-16395,2.473145
-16399,2.473633
-15346,2.474121
-14130,2.474609
-13903,2.475098
-12798,2.475586
-11578,2.476074
-11402,2.476562
-9883,2.477051
-8914,2.477539
-8778,2.478027
-6852,2.478516
-6561,2.479004
-5468,2.479492
-4104,2.479980
-3920,2.480469
-2397,2.480957
-1496,2.481445
-0945,2.481934
00387,2.482422
01264,2.482910
01775,2.483398
03274,2.483887
03944,2.484375
04519,2.484863
06249,2.485352
06437,2.485840
07677,2.486328
08722,2.486816
09141,2.487305
10628,2.487793
11107,2.488281
12084,2.488770
13101,2.489258
13691,2.489746
14641,2.490234
15518,2.490723
16180,2.491211
16746,2.491699
18150,2.492188
18166,2.492676
19394,2.493164
20096,2.493652
20663,2.494141
21620,2.494629
22146,2.495117
22984,2.495605
23407,2.496094
24304,2.496582
24707,2.497070
25365,2.497559
25975,2.498047
26274,2.498535
27036,2.499023
27287,2.499512
28001,2.500000
28136,2.500488
28523,2.500977
28994,2.501465
29225,2.501953
29644,2.502441
29604,2.502930
30139,2.503418
30099,2.503906
30246,2.504395
30789,2.504883
30362,2.505371
30964,2.505859
30745,2.506348
30944,2.506836
30912,2.507324
30936,2.507812
30912,2.508301
30836,2.508789
30840,2.509277
30422,2.509766
30793,2.510254
29907,2.510742
30059,2.511230
29891,2.511719
29026,2.512207
29397,2.512695
28691,2.513184
28252,2.513672
28208,2.514160
27586,2.514648
27084,2.515137
26916,2.515625
26162,2.516113
25536,2.516602
25660,2.517090
24356,2.517578
24308,2.518066
23829,2.518555
22489,2.519043
22904,2.519531
21484,2.520020
20942,2.520508
20615,2.520996
19363,2.521484
18700,2.521973
18270,2.522461
16994,2.522949
16260,2.523438
15981,2.523926
14246,2.524414
14298,2.524902
12973,2.525391
11881,2.525879
11889,2.526367
10006,2.526855
09599,2.527344
08874,2.527832
07310,2.528320
06923,2.528809
06014,2.529297
04594,2.529785
04160,2.530273
03270,2.530762
01655,2.531250
01599,2.531738
00012,2.532227
-0937,2.532715
-1280,2.533203
-3079,2.533691
-3370,2.534180
-4471,2.534668
-5835,2.535156
-6174,2.535645
-7282,2.536133
-8555,2.536621
-8874,2.537109
-10038,2.537598
-11302,2.538086
-11378,2.538574
-12989,2.539062
-13651,2.539551
-14078,2.540039
-15634,2.540527
-15877,2.541016
-16882,2.541504
-17855,2.541992
-18270,2.542480
-19283,2.542969
-20068,2.543457
-20368,2.543945
-21428,2.544434
-22130,2.544922
-22130,2.545410
-23562,2.545898
-23638,2.546387
-24100,2.546875
-25193,2.547363
-25141,2.547852
-25919,2.548340
-26509,2.548828
-26701,2.549316
-27371,2.549805
-27985,2.550293
-27953,2.550781
-28814,2.551270
-29022,2.551758
-28926,2.552246
-30031,2.552734
-29628,2.553223
-30027,2.553711
-30705,2.554199
-30298,2.554688
-30633,2.555176
-30860,2.555664
-30633,2.556152
-30773,2.556641
-31028,2.557129
-30525,2.557617
-31032,2.558105
-30633,2.558594
-30294,2.559082
-30797,2.559570
-29947,2.560059
-30246,2.560547
-30123,2.561035
-29389,2.561523
-29680,2.562012
-29269,2.562500
-28814,2.562988
-28683,2.563477
-28344,2.563965
-27506,2.564453
-27666,2.564941
-26880,2.565430
-26334,2.565918
-26477,2.566406
-25050,2.566895
-25253,2.567383
-24579,2.567871
-23542,2.568359
-23534,2.568848
-22553,2.569336
-21835,2.569824
-21516,2.570312
-20571,2.570801
-19522,2.571289
-19586,2.571777
-17891,2.572266
-17476,2.572754
-17121,2.573242
-15247,2.573730
-15454,2.574219
-14082,2.574707
-12997,2.575195
-12790,2.575684
-11402,2.576172
-10561,2.576660
-10030,2.577148
-8766,2.577637
-8052,2.578125
-7629,2.578613
-5823,2.579102
-5667,2.579590
-4706,2.580078
-2935,2.580566
-3402,2.581055
-1424,2.581543
-0491,2.582031
-0311,2.582520
01512,2.583008
02070,2.583496
02772,2.583984
04371,2.584473
04961,2.584961
05775,2.585449
07406,2.585938
07510,2.586426
08922,2.586914
10150,2.587402
09942,2.587891
12272,2.588379
12152,2.588867
12938,2.589355
14664,2.589844
14469,2.590332
15574,2.590820
16850,2.591309
16918,2.591797
17951,2.592285
19095,2.592773
19035,2.593262
20687,2.593750
21010,2.594238
21293,2.594727
23040,2.595215
22577,2.595703
23534,2.596191
24774,2.596680
24160,2.597168
25488,2.597656
26079,2.598145
25887,2.598633
27151,2.599121
27538,2.599609
27347,2.600098
28671,2.600586
28535,2.601074
28679,2.601562
30027,2.602051
29022,2.602539
30131,2.603027
30557,2.603516
29827,2.604004
30896,2.604492
30785,2.604980
30378,2.605469
31112,2.605957
30892,2.606445
30521,2.606934
31367,2.607422
30593,2.607910
30677,2.608398
31167,2.608887
30011,2.609375
30777,2.609863
30501,2.610352
29680,2.610840
30382,2.611328
29636,2.611816
29213,2.612305
29520,2.612793
28679,2.613281
28288,2.613770
28607,2.614258
27431,2.614746
27283,2.615234
27179,2.615723
25815,2.616211
26166,2.616699
25233,2.617188
24196,2.617676
24443,2.618164
23159,2.618652
22529,2.619141
22314,2.619629
21261,2.620117
20711,2.620605
20447,2.621094
18924,2.621582
18732,2.622070
18126,2.622559
16607,2.623047
16619,2.623535
15354,2.624023
14425,2.624512
14154,2.625000
12654,2.625488
12044,2.625977
11394,2.626465
09998,2.626953
09320,2.627441
08750,2.627930
07199,2.628418
06872,2.628906
05902,2.629395
04359,2.629883
04299,2.630371
02716,2.630859
01831,2.631348
01332,2.631836
-0128,2.632324
-1009,2.632812
-1647,2.633301
-3071,2.633789
-3681,2.634277
-4363,2.634766
-6046,2.635254
-6433,2.635742
-7589,2.636230
-8866,2.636719
-8969,2.637207
-10461,2.637695
-11394,2.638184
-11801,2.638672
-13297,2.639160
-13843,2.639648
-14222,2.640137
-15677,2.640625
-15989,2.641113
-16722,2.641602
-18242,2.642090
-18066,2.642578
-19199,2.643066
-20200,2.643555
-20160,2.644043
-21755,2.644531
-22066,2.645020
-22545,2.645508
-23670,2.645996
-23997,2.646484
-24671,2.646973
-25736,2.647461
-25720,2.647949
-26382,2.648438
-27239,2.648926
-26852,2.649414
-28001,2.649902
-28292,2.650391
-28128,2.650879
-29181,2.651367
-28934,2.651855
-29205,2.652344
-29680,2.652832
-29668,2.653320
-29923,2.653809
-30382,2.654297
-30154,2.654785
-30422,2.655273
-30824,2.655762
-30338,2.656250
-31136,2.656738
-30737,2.657227
-30649,2.657715
-31140,2.658203
-30633,2.658691
-30844,2.659180
-30745,2.659668
-30529,2.660156
-30366,2.660645
-30270,2.661133
-29883,2.661621
-29656,2.662109
-29508,2.662598
-28795,2.663086
-28838,2.663574
-28200,2.664062
-27857,2.664551
-27486,2.665039
-26749,2.665527
-26525,2.666016
-25760,2.666504
-25432,2.666992
-24695,2.667480
-24475,2.667969
-23634,2.668457
-23004,2.668945
-22625,2.669434
-21540,2.669922
-21261,2.670410
-20383,2.670898
-19729,2.671387
-18940,2.671875
-18254,2.672363
-17464,2.672852
-16479,2.673340
-16020,2.673828
-14832,2.674316
-14321,2.674805
-13289,2.675293
-12327,2.675781
-11797,2.676270
-10509,2.676758
-9903,2.677246
-8969,2.677734
-8068,2.678223
-7163,2.678711
-6441,2.679199
-5221,2.679688
-4335,2.680176
-3801,2.680664
-2062,2.681152
-1831,2.681641
-0443,2.682129
00586,2.682617
01105,2.683105
02676,2.683594
03274,2.684082
04231,2.684570
05400,2.685059
06174,2.685547
06967,2.686035
08307,2.686523
08742,2.687012
09663,2.687500
11131,2.687988
11019,2.688477
12575,2.688965
13285,2.689453
13647,2.689941
15195,2.690430
15319,2.690918
16339,2.691406
17432,2.691895
17743,2.692383
18605,2.692871
19737,2.693359
19841,2.693848
20914,2.694336
21903,2.694824
21795,2.695312
23383,2.695801
23502,2.696289
23997,2.696777
25313,2.697266
25010,2.697754
26134,2.698242
26673,2.698730
26701,2.699219
27602,2.699707
28009,2.700195
27901,2.700684
28842,2.701172
29030,2.701660
28854,2.702148
30007,2.702637
29453,2.703125
29975,2.703613
30593,2.704102
29947,2.704590
30916,2.705078
30609,2.705566
30517,2.706055
31008,2.706543
30777,2.707031
30474,2.707520
30968,2.708008
30577,2.708496
30222,2.708984
30824,2.709473
29923,2.709961
30266,2.710449
30123,2.710938
29488,2.711426
29899,2.711914
29177,2.712402
28970,2.712891
28902,2.713379
28288,2.713867
27905,2.714355
27873,2.714844
27052,2.715332
26589,2.715820
26457,2.716309
25361,2.716797
25209,2.717285
24523,2.717773
23590,2.718262
23430,2.718750
22401,2.719238
21867,2.719727
21309,2.720215
20376,2.720703
19793,2.721191
19131,2.721680
18126,2.722168
17616,2.722656
16978,2.723145
15805,2.723633
15398,2.724121
14425,2.724609
13540,2.725098
12894,2.725586
11761,2.726074
11083,2.726562
10134,2.727051
09225,2.727539
08136,2.728027
07394,2.728516
06385,2.729004
05440,2.729492
04590,2.729980
03330,2.730469
02624,2.730957
01587,2.731445
00674,2.731934
-0275,2.732422
-1248,2.732910
-2189,2.733398
-3131,2.733887
-4032,2.734375
-4997,2.734863
-5883,2.735352
-6919,2.735840
-7797,2.736328
-8642,2.736816
-9743,2.737305
-10449,2.737793
-11298,2.738281
-12272,2.738770
-13197,2.739258
-13959,2.739746
-14944,2.740234
-15646,2.740723
-16395,2.741211
-17281,2.741699
-17887,2.742188
-18780,2.742676
-19418,2.743164
-20033,2.743652
-20958,2.744141
-21388,2.744629
-22186,2.745117
-22896,2.745605
-23454,2.746094
-24092,2.746582
-24798,2.747070
-25169,2.747559
-25823,2.748047
-26422,2.748535
-26745,2.749023
-27462,2.749512
-27682,2.750000
-28240,2.750488
-28663,2.750977
-28751,2.751465
-29305,2.751953
-29508,2.752441
-29748,2.752930
-30099,2.753418
-30194,2.753906
-30330,2.754395
-30513,2.754883
-30553,2.755371
-30661,2.755859
-30908,2.756348
-30621,2.756836
-30968,2.757324
-30729,2.757812
-30713,2.758301
-30888,2.758789
-30545,2.759277
-30573,2.759766
-30306,2.760254
-30178,2.760742
-30039,2.761230
-29612,2.761719
-29437,2.762207
-29253,2.762695
-28862,2.763184
-28452,2.763672
-28232,2.764160
-27578,2.764648
-27347,2.765137
-26924,2.765625
-26254,2.766113
-26126,2.766602
-25169,2.767090
-24882,2.767578
-24300,2.768066
-23438,2.768555
-23159,2.769043
-22401,2.769531
-21508,2.770020
-21089,2.770508
-20320,2.770996
-19378,2.771484
-18924,2.771973
-17959,2.772461
-17153,2.772949
-16635,2.773438
-15295,2.773926
-14824,2.774414
-13927,2.774902
-12814,2.775391
-12559,2.775879
-11223,2.776367
-10433,2.776855
-9791,2.777344
-8575,2.777832
-7641,2.778320
-7071,2.778809
-5807,2.779297
-5085,2.779785
-4383,2.780273
-2915,2.780762
-2692,2.781250
-1344,2.781738
-0227,2.782227
00100,2.782715
01687,2.783203
02401,2.783691
03083,2.784180
04511,2.784668
05197,2.785156
05958,2.785645
07466,2.786133
07905,2.786621
08945,2.787109
10270,2.787598
10445,2.788086
11968,2.788574
12686,2.789062
13045,2.789551
14768,2.790039
14984,2.790527
15821,2.791016
17113,2.791504
17356,2.791992
18286,2.792480
19331,2.792969
19458,2.793457
20555,2.793945
21333,2.794434
21365,2.794922
22736,2.795410
22880,2.795898
23343,2.796387
24778,2.796875
24423,2.797363
25365,2.797852
26186,2.798340
26150,2.798828
27171,2.799316
27530,2.799805
27618,2.800293
28575,2.800781
28751,2.801270
28751,2.801758
29792,2.802246
29401,2.802734
29780,2.803223
30446,2.803711
29859,2.804199
30593,2.804688
30769,2.805176
30262,2.805664
30992,2.806152
30836,2.806641
30625,2.807129
31008,2.807617
30820,2.808105
30657,2.808594
31024,2.809082
30286,2.809570
30537,2.810059
30422,2.810547
29724,2.811035
30051,2.811523
29437,2.812012
28934,2.812500
29062,2.812988
28420,2.813477
27917,2.813965
27985,2.814453
27207,2.814941
26725,2.815430
26641,2.815918
25632,2.816406
25528,2.816895
25062,2.817383
24196,2.817871
23933,2.818359
23263,2.818848
22501,2.819336
22003,2.819824
21341,2.820312
20399,2.820801
20017,2.821289
18716,2.821777
18250,2.822266
17524,2.822754
16244,2.823242
15705,2.823730
14999,2.824219
13723,2.824707
13356,2.825195
12280,2.825684
11267,2.826172
10760,2.826660
09651,2.827148
08834,2.827637
08252,2.828125
06927,2.828613
06377,2.829102
05559,2.829590
04235,2.830078
03701,2.830566
02588,2.831055
01368,2.831543
00794,2.832031
-0427,2.832520
-1472,2.833008
-2293,2.833496
-3362,2.833984
-4391,2.834473
-5113,2.834961
-6281,2.835449
-7007,2.835938
-8028,2.836426
-9081,2.836914
-9512,2.837402
-10605,2.837891
-11645,2.838379
-12120,2.838867
-13229,2.839355
-14130,2.839844
-14597,2.840332
-15845,2.840820
-16671,2.841309
-17117,2.841797
-18497,2.842285
-19004,2.842773
-19666,2.843262
-20806,2.843750
-21081,2.844238
-22035,2.844727
-22744,2.845215
-22984,2.845703
-23957,2.846191
-24483,2.846680
-24659,2.847168
-25704,2.847656
-25887,2.848145
-26079,2.848633
-27251,2.849121
-27028,2.849609
-27698,2.850098
-28384,2.850586
-28200,2.851074
-29022,2.851562
-29261,2.852051
-29285,2.852539
-29995,2.853027
-30095,2.853516
-30043,2.854004
-30832,2.854492
-30557,2.854980
-30689,2.855469
-31271,2.855957
-30709,2.856445
-31207,2.856934
-31116,2.857422
-30705,2.857910
-31215,2.858398
-30801,2.858887
-30521,2.859375
-30832,2.859863
-30302,2.860352
-30019,2.860840
-30294,2.861328
-29516,2.861816
-29429,2.862305
-29449,2.862793
-28655,2.863281
-28791,2.863770
-28216,2.864258
-27530,2.864746
-27570,2.865234
-26753,2.865723
-26202,2.866211
-26118,2.866699
-25193,2.867188
-24547,2.867676
-24380,2.868164
-23303,2.868652
-22912,2.869141
-22473,2.869629
-21357,2.870117
-21097,2.870605
-20304,2.871094
-19426,2.871582
-19035,2.872070
-17995,2.872559
-17173,2.873047
-16770,2.873535
-15418,2.874023
-14728,2.874512
-14218,2.875000
-12774,2.875488
-12244,2.875977
-11370,2.876465
-10006,2.876953
-9655,2.877441
-8435,2.877930
-7342,2.878418
-6744,2.878906
-5500,2.879395
-4606,2.879883
-3992,2.880371
-2604,2.880859
-1934,2.881348
-1228,2.881836
00259,2.882324
00586,2.882812
01631,2.883301
02935,2.883789
03334,2.884277
04674,2.884766
05552,2.885254
06026,2.885742
07382,2.886230
08275,2.886719
08802,2.887207
10246,2.887695
10804,2.888184
11689,2.888672
13065,2.889160
13213,2.889648
14473,2.890137
15382,2.890625
15781,2.891113
16954,2.891602
17759,2.892090
18130,2.892578
19243,2.893066
19785,2.893555
20256,2.894043
21636,2.894531
21676,2.895020
22453,2.895508
23534,2.895996
23430,2.896484
24531,2.896973
25241,2.897461
25313,2.897949
26302,2.898438
26625,2.898926
26749,2.899414
27774,2.899902
27857,2.900391
28057,2.900879
29118,2.901367
28687,2.901855
29349,2.902344
29971,2.902832
29381,2.903320
30362,2.903809
30406,2.904297
30051,2.904785
30864,2.905273
30641,2.905762
30394,2.906250
30737,2.906738
30609,2.907227
30665,2.907715
31271,2.908203
30282,2.908691
30880,2.909180
30761,2.909668
29724,2.910156
30577,2.910645
29915,2.911133
29305,2.911621
29831,2.912109
28886,2.912598
28475,2.913086
28767,2.913574
27642,2.914062
27578,2.914551
27466,2.915039
26130,2.915527
26557,2.916016
25760,2.916504
24743,2.916992
25257,2.917480
23861,2.917969
23239,2.918457
23478,2.918945
21971,2.919434
21588,2.919922
21349,2.920410
19905,2.920898
19777,2.921387
19075,2.921875
17656,2.922363
17799,2.922852
16419,2.923340
15446,2.923828
15582,2.924316
13683,2.924805
13181,2.925293
12806,2.925781
10892,2.926270
10517,2.926758
09823,2.927246
08084,2.927734
07956,2.928223
06768,2.928711
05292,2.929199
05340,2.929688
03621,2.930176
02692,2.930664
02636,2.931152
00610,2.931641
00379,2.932129
-0395,2.932617
-2154,2.933105
-2102,2.933594
-3342,2.934082
-4878,2.934570
-4734,2.935059
-6245,2.935547
-7605,2.936035
-7478,2.936523
-9408,2.937012
-9990,2.937500
-10453,2.937988
-12387,2.938477
-12295,2.938965
-13412,2.939453
-14936,2.939941
-14816,2.940430
-16224,2.940918
-17273,2.941406
-17141,2.941895
-18780,2.942383
-19378,2.942871
-19418,2.943359
-21149,2.943848
-21133,2.944336
-21680,2.944824
-23079,2.945312
-22705,2.945801
-23813,2.946289
-24611,2.946777
-24443,2.947266
-25760,2.947754
-26079,2.948242
-26047,2.948730
-27379,2.949219
-27411,2.949707
-27510,2.950195
-28862,2.950684
-28404,2.951172
-28886,2.951660
-29748,2.952148
-29245,2.952637
-30186,2.953125
-30338,2.953613
-30003,2.954102
-30793,2.954590
-30629,2.955078
-30529,2.955566
-31279,2.956055
-30777,2.956543
-30761,2.957031
-30561,2.957520
-30589,2.958008
-30856,2.958496
-31100,2.958984
-30242,2.959473
-30713,2.959961
-30378,2.960449
-29867,2.960938
-30135,2.961426
-29556,2.961914
-29062,2.962402
-29377,2.962891
-28511,2.963379
-28236,2.963867
-28416,2.964355
-27092,2.964844
-27339,2.965332
-26980,2.965820
-25855,2.966309
-25959,2.966797
-25165,2.967285
-24340,2.967773
-24336,2.968262
-23319,2.968750
-22553,2.969238
-22525,2.969727
-21117,2.970215
-20830,2.970703
-20288,2.971191
-18956,2.971680
-18693,2.972168
-17887,2.972656
-16651,2.973145
-16427,2.973633
-15283,2.974121
-14353,2.974609
-13683,2.975098
-12726,2.975586
-11753,2.976074
-11195,2.976562
-9962,2.977051
-9161,2.977539
-8579,2.978027
-7087,2.978516
-6768,2.979004
-5591,2.979492
-4558,2.979980
-4072,2.980469
-2828,2.980957
-1902,2.981445
-1184,2.981934
-0068,2.982422
01025,2.982910
01607,2.983398
03047,2.983887
03849,2.984375
04503,2.984863
06018,2.985352
06453,2.985840
07581,2.986328
08682,2.986816
09229,2.987305
10413,2.987793
11306,2.988281
11953,2.988770
12973,2.989258
13907,2.989746
14337,2.990234
15494,2.990723
16108,2.991211
16706,2.991699
18030,2.992188
18222,2.992676
19315,2.993164
20040,2.993652
20503,2.994141
21508,2.994629
22082,2.995117
22617,2.995605
23454,2.996094
24148,2.996582
24435,2.997070
25540,2.997559
25775,2.998047
26218,2.998535
27064,2.999023
26940,2.999512
27754,3.000000
27953,3.000488
28208,3.000977
28866,3.001465
28898,3.001953
29197,3.002441
29644,3.002930
29800,3.003418
29859,3.003906
30370,3.004395
30306,3.004883
30497,3.005371
30884,3.005859
30593,3.006348
31040,3.006836
30785,3.007324
30801,3.007812
30689,3.008301
30533,3.008789
30649,3.009277
30470,3.009766
30242,3.010254
29899,3.010742
29967,3.011230
29500,3.011719
29265,3.012207
29110,3.012695
28507,3.013184
28372,3.013672
27857,3.014160
27602,3.014648
27056,3.015137
26573,3.015625
26250,3.016113
25616,3.016602
25157,3.017090
24611,3.017578
24084,3.018066
23335,3.018555
22824,3.019043
22186,3.019531
21400,3.020020
20882,3.020508
20040,3.020996
19410,3.021484
18549,3.021973
17823,3.022461
17161,3.022949
16052,3.023438
15474,3.023926
14672,3.024414
13731,3.024902
12926,3.025391
12140,3.025879
11187,3.026367
10285,3.026855
09536,3.027344
08467,3.027832
07709,3.028320
06676,3.028809
05799,3.029297
04878,3.029785
03681,3.030273
03067,3.030762
01974,3.031250
00849,3.031738
00251,3.032227
-0873,3.032715
-1831,3.033203
-2596,3.033691
-3569,3.034180
-4558,3.034668
-5284,3.035156
-6469,3.035645
-7254,3.036133
-8204,3.036621
-9249,3.037109
-9919,3.037598
-11175,3.038086
-11937,3.038574
-12607,3.039062
-13963,3.039551
-14613,3.040039
-15275,3.040527
-16495,3.041016
-17105,3.041504
-17847,3.041992
-18764,3.042480
-19410,3.042969
-20156,3.043457
-20886,3.043945
-21349,3.044434
-22226,3.044922
-22689,3.045410
-23115,3.045898
-24180,3.046387
-24348,3.046875
-24778,3.047363
-25799,3.047852
-25815,3.048340
-26422,3.048828
-27112,3.049316
-27347,3.049805
-27762,3.050293
-28487,3.050781
-28527,3.051270
-29110,3.051758
-29548,3.052246
-29504,3.052734
-30346,3.053223
-30135,3.053711
-30358,3.054199
-30976,3.054688
-30625,3.055176
-30872,3.055664
-31263,3.056152
-30884,3.056641
-30649,3.057129
-31128,3.057617
-30809,3.058105
-30936,3.058594
-30936,3.059082
-30406,3.059570
-30665,3.060059
-30143,3.060547
-29939,3.061035
-30115,3.061523
-29181,3.062012
-29349,3.062500
-29114,3.062988
-28368,3.063477
-28288,3.063965
-28113,3.064453
-27211,3.064941
-27259,3.065430
-26788,3.065918
-25911,3.066406
-26047,3.066895
-24986,3.067383
-24515,3.067871
-24316,3.068359
-23135,3.068848
-22896,3.069336
-22401,3.069824
-21117,3.070312
-20890,3.070801
-20156,3.071289
-18952,3.071777
-18545,3.072266
-17640,3.072754
-16491,3.073242
-16184,3.073730
-14824,3.074219
-14034,3.074707
-13667,3.075195
-12032,3.075684
-11689,3.076172
-10824,3.076660
-9392,3.077148
-9233,3.077637
-8180,3.078125
-6840,3.078613
-6576,3.079102
-5388,3.079590
-4172,3.080078
-4028,3.080566
-2357,3.081055
-1751,3.081543
-1169,3.082031
00499,3.082520
00734,3.083008
01743,3.083496
03402,3.083984
03478,3.084473
04893,3.084961
06257,3.085449
06257,3.085938
07916,3.086426
08929,3.086914
09153,3.087402
10940,3.087891
11346,3.088379
11921,3.088867
13667,3.089355
13667,3.089844
14752,3.090332
16072,3.090820
15797,3.091309
17396,3.091797
18310,3.092285
17991,3.092773
19833,3.093262
20216,3.093750
20172,3.094238
21939,3.094727
21891,3.095215
22330,3.095703
23837,3.096191
23367,3.096680
24463,3.097168
25393,3.097656
24866,3.098145
26581,3.098633
26872,3.099121
26541,3.099609
28392,3.100098
28041,3.100586
28073,3.101074
29676,3.101562
28958,3.102051
29397,3.102539
30434,3.103027
29568,3.103516
30458,3.104004
30852,3.104492
29911,3.104980
31096,3.105469
30697,3.105957
30182,3.106445
31518,3.106934
30366,3.107422
30362,3.107910
31064,3.108398
29951,3.108887
30338,3.109375
30824,3.109863
29365,3.110352
30131,3.110840
29951,3.111328
28798,3.111816
29811,3.112305
28767,3.112793
28081,3.113281
28978,3.113770
27339,3.114258
27359,3.114746
27706,3.115234
25879,3.115723
26354,3.116211
26126,3.116699
24340,3.117188
25018,3.117676
24021,3.118164
22713,3.118652
23319,3.119141
21779,3.119629
21046,3.120117
21404,3.120605
19339,3.121094
19227,3.121582
19008,3.122070
16938,3.122559
17309,3.123047
16188,3.123535
14688,3.124023
15007,3.124512
13492,3.125000
12192,3.125488
12607,3.125977
10541,3.126465
09775,3.126953
09895,3.127441
07550,3.127930
07617,3.128418
06816,3.128906
04870,3.129395
05181,3.129883
03709,3.130371
02285,3.130859
02397,3.131348
00766,3.131836
-0299,3.132324
-0331,3.132812
-2337,3.133301
-2947,3.133789
-3210,3.134277
-5496,3.134766
-5416,3.135254
-6489,3.135742
-8383,3.136230
-8076,3.136719
-9663,3.137207
-10852,3.137695
-10820,3.138184
-12471,3.138672
-13328,3.139160
-13376,3.139648
-15159,3.140137
-15638,3.140625
-15829,3.141113
-17727,3.141602
-17364,3.142090
-18330,3.142578
-19921,3.143066
-19390,3.143555
-20934,3.144043
-21692,3.144531
-21556,3.145020
-23095,3.145508
-23574,3.145996
-23646,3.146484
-25042,3.146973
-25305,3.147461
-25361,3.147949
-27092,3.148438
-26390,3.148926
-27295,3.149414
-28328,3.149902
-27498,3.150391
-28822,3.150879
-29066,3.151367
-28551,3.151855
-29804,3.152344
-29704,3.152832
-29461,3.153320
-30450,3.153809
-30206,3.154297
-30051,3.154785
-31207,3.155273
-30290,3.155762
-30848,3.156250
-31550,3.156738
-30254,3.157227
-30601,3.157715
-31116,3.158203
-30378,3.158691
-31159,3.159180
-30601,3.159668
-30091,3.160156
-30617,3.160645
-29891,3.161133
-29357,3.161621
-29983,3.162109
-28575,3.162598
-28842,3.163086
-28798,3.163574
-27427,3.164062
-28136,3.164551
-27355,3.165039
-26398,3.165527
-26820,3.166016
-25827,3.166504
-25097,3.166992
-25369,3.167480
-24124,3.167969
-23586,3.168457
-23662,3.168945
-21971,3.169434
-21995,3.169922
-21388,3.170410
-19674,3.170898
-20192,3.171387
-18796,3.171875
-17640,3.172363
-17927,3.172852
-16304,3.173340
-15398,3.173828
-15287,3.174316
-13715,3.174805
-13173,3.175293
-12806,3.175781
-10947,3.176270
-10947,3.176758
-9966,3.177246
-8419,3.177734
-8658,3.178223
-6951,3.178711
-6042,3.179199
-5875,3.179688
-4024,3.180176
-3290,3.180664
-2804,3.181152
-1001,3.181641
-0562,3.182129
00275,3.182617
02006,3.183105
02134,3.183594
03510,3.184082
04758,3.184570
04834,3.185059
06565,3.185547
07294,3.186035
07661,3.186523
09368,3.187012
09775,3.187500
10309,3.187988
11949,3.188477
12160,3.188965
13061,3.189453
14561,3.189941
14545,3.190430
15837,3.190918
16810,3.191406
17009,3.191895
18461,3.192383
19035,3.192871
19378,3.193359
20766,3.193848
21030,3.194336
21700,3.194824
22952,3.195312
22880,3.195801
23670,3.196289
24727,3.196777
24611,3.197266
25564,3.197754
25999,3.198242
26118,3.198730
27076,3.199219
27367,3.199707
27554,3.200195
28475,3.200684
28444,3.201172
28743,3.201660
29612,3.202148
29197,3.202637
29915,3.203125
30378,3.203613
29915,3.204102
30832,3.204590
30741,3.205078
30577,3.205566
30996,3.206055
30864,3.206543
30633,3.207031
31056,3.207520
30597,3.208008
30513,3.208496
30900,3.208984
29971,3.209473
30354,3.209961
30230,3.210449
29548,3.210938
29959,3.211426
29484,3.211914
29082,3.212402
29074,3.212891
28687,3.213379
28160,3.213867
28176,3.214355
27443,3.214844
27020,3.215332
26848,3.215820
25819,3.216309
25624,3.216797
25038,3.217285
24100,3.217773
23933,3.218262
22960,3.218750
22242,3.219238
21931,3.219727
21069,3.220215
20224,3.220703
